Date,Close/Last,Volume,Open,High,Low
10/09/2019,$163.025,6713,$165.46,$165.47,$162.31
10/08/2019,$163.65,5890,$162.41,$165.2,$162.41
10/07/2019,$166.045,4188,$165.07,$166.75,$162.62
10/04/2019,$166.405,2874,$167.249,$167.25,$164.15
10/03/2019,$165.095,7241,$161.33,$166.25,$161.33
10/02/2019,$168.21,1901,$167,$171.435,$167
10/01/2019,$166.9,8988,$169.49,$170.04,$166.9
09/30/2019,$170.545,3789,$169.79,$170.84,$169
09/27/2019,$168.36,1826,$167.51,$169.75,$167.51
09/26/2019,$168,2365,$166.73,$170.29,$166.73
09/25/2019,$166.66,15278,$166.01,$167.545,$166.01
09/24/2019,$172.72,21785,$170.62,$173.8,$170.62
09/23/2019,$168.2,68036,$168.67,$169.9,$167
09/20/2019,$167,11610,$163.53,$167.07,$163.53
09/19/2019,$159.39,1730,$161.73,$161.73,$157.75
09/18/2019,$158.2,16690,$159.135,$161.63,$157.36
09/17/2019,$160.44,2922,$161.799,$161.799,$157.76
09/16/2019,$160.75,4473,$163.94,$163.94,$160.75
09/13/2019,$161.5,34710,$160.69,$163.12,$160.69
09/12/2019,$161.4,11890,$158.93,$163.83,$158.93
09/11/2019,$160.52,5860,$157.41,$161.65,$157.41
09/10/2019,$157.75,14579,$154.09,$160.48,$154.09
09/09/2019,$155.01,8739,$158.39,$158.39,$153.65
09/06/2019,$159.4,2221,$158.015,$159.75,$158.01
09/05/2019,$153.8,9580,$151.77,$154.05,$151.77
09/04/2019,$151.37,17293,$152.51,$152.51,$149.36
09/03/2019,$154.285,4313,$155.12,$155.12,$153.31
08/30/2019,$154.632,3029,$157.51,$157.51,$152.05
08/29/2019,$157.06,7548,$155.07,$161.285,$155.07
08/28/2019,$159.75,6005,$158.75,$160.745,$157.6
08/27/2019,$155.82,11533,$152.54,$158.44,$152.54
08/26/2019,$151.75,5384,$150.94,$152.71,$150.94
08/23/2019,$148.52,5056,$151.36,$151.36,$146.791
08/22/2019,$148.46,6355,$147.37,$150.54,$147.37
08/21/2019,$146.935,4605,$145.42,$148.54,$145.38
08/20/2019,$145.31,6499,$144.21,$147.2,$144.21
08/19/2019,$145.71,2482,$148.05,$148.05,$145.1
08/16/2019,$147.55,2009,$146.54,$147.7,$146.54
08/15/2019,$147.5,6851,$147.1,$148.25,$146.95
08/14/2019,$145.92,8206,$144.33,$148.5,$144.33
08/13/2019,$149.979,6900,$146.81,$151,$146.81
08/12/2019,$146.54,7610,$144.25,$149.75,$144.25
08/09/2019,$147.7,5260,$151.37,$151.37,$146.68
08/08/2019,$148.23,10313,$145.64,$149.29,$145.64
08/07/2019,$144.94,3610,$142.64,$146.25,$142.64
08/06/2019,$145.35,10877,$144.75,$148.89,$144.75
08/05/2019,$142.51,5505,$145.23,$148,$142.51
08/02/2019,$148.63,4823,$153.11,$153.11,$147.9
08/01/2019,$154.32,11283,$153.83,$156.22,$152.26
07/31/2019,$154.83,5262,$157.26,$157.44,$154.12
07/30/2019,$155.82,7217,$155.07,$158.16,$155.07
07/29/2019,$159.168,6432,$160.865,$160.865,$157.67
07/26/2019,$160.5,2073,$162.23,$162.23,$155.83
07/25/2019,$162.83,4560,$161.05,$165.6,$161.05
07/24/2019,$167.565,2164,$168.2,$168.2,$166.5
07/23/2019,$166.4,14758,$166,$168.75,$166
07/22/2019,$165.1,7413,$164.25,$168.55,$164.25
07/19/2019,$162.7,10679,$163,$164.49,$161.56
07/18/2019,$162.44,5977,$161.5,$163.9,$161.5
07/17/2019,$166.4,3533,$165.65,$167,$163.025
07/16/2019,$168.45,11392,$170.5,$172.865,$168.41
07/15/2019,$168.39,8285,$168.005,$169.325,$168.005
07/12/2019,$168.505,10843,$168.5,$170.23,$168.45
07/11/2019,$169.22,5351,$172.05,$172.05,$168.06
07/10/2019,$175.6,2998,$176.3,$176.38,$171.2
07/09/2019,$176.3,11386,$176.96,$177.45,$176.25
07/08/2019,$183.2,3355,$180.06,$183.25,$180.06
07/05/2019,$190.51,2314,$191.5,$193.925,$189.49
07/03/2019,$191,1321,$192.03,$192.84,$189.935
07/02/2019,$192.15,4751,$190.88,$194.5,$190.88
07/01/2019,$192.001,8742,$194.999,$195,$191.27
06/28/2019,$187.65,8260,$187.5,$190.19,$187.5
06/27/2019,$185.875,5370,$185,$187.139,$185
06/26/2019,$182.15,2209,$180.86,$184.01,$180.86
06/25/2019,$184,6705,$186.98,$186.98,$183.19
06/24/2019,$185.25,2405,$186.38,$186.38,$182.735
06/21/2019,$189.885,1991,$186.58,$190.89,$186.54
06/20/2019,$192.365,1775,$191.535,$193.09,$191.06
06/19/2019,$192.41,1441,$190.778,$193.929,$189.99
06/18/2019,$193.02,2148,$190.3,$194.16,$190.3
06/17/2019,$191.54,1451,$191.27,$191.79,$189.09
06/14/2019,$191.265,4619,$188.69,$192.63,$188.69
06/13/2019,$190.651,1060,$193.25,$193.25,$190.3
06/12/2019,$191.75,6844,$192,$193.74,$191.75
06/11/2019,$194.8,6206,$197.965,$197.97,$194.055
06/10/2019,$194.75,1298,$193.83,$196.28,$193.83
06/07/2019,$193.045,1530,$190.8,$193.94,$190.75
06/06/2019,$190.81,1756,$190.535,$191.19,$188.63
06/05/2019,$191.07,1353,$188.82,$192.55,$188.82
06/04/2019,$191.655,4513,$191.755,$192.36,$187.56
06/03/2019,$191.005,3496,$186.92,$191.04,$186.92
05/31/2019,$189.28,3580,$186.13,$189.97,$186.13
05/30/2019,$193.56,2875,$191.96,$194.67,$191.96
05/29/2019,$194.39,7039,$195.8,$195.8,$194
05/28/2019,$198,4320,$200.89,$202.59,$198
05/24/2019,$193.205,1744,$189.91,$195.2,$189.91
05/23/2019,$184.36,2114,$185,$186.36,$184.36
05/22/2019,$185.605,4951,$186.88,$186.88,$183.07
05/21/2019,$197.88,5410,$194.48,$198.3,$194.48
05/20/2019,$187,1634,$188.79,$188.79,$185.25
05/17/2019,$181.9,2703,$181.96,$182.4,$179.93
05/16/2019,$184.68,3409,$186.21,$186.87,$182.53
05/15/2019,$187.5,21292,$189.28,$189.28,$181.73
05/14/2019,$185.36,7332,$185.085,$186.99,$183.81
05/13/2019,$182.34,110604,$181.55,$185.6,$181.55
05/10/2019,$178.5,43103,$172.61,$179,$172.61
05/09/2019,$179,68811,$178.863,$179.39,$175.56
05/08/2019,$178.69,6953,$178.2,$178.69,$177.81
05/07/2019,$181.23,853,$180.06,$183.46,$180.06
05/06/2019,$180.75,3668,$180,$181,$179.75
05/03/2019,$181.65,1003,$180.11,$181.92,$180.04
05/02/2019,$180.54,2170,$182.8,$182.8,$180.5
05/01/2019,$183.1,1278,$180.49,$185.44,$180.49
04/30/2019,$182.475,1627,$178.24,$184.92,$178.24
04/29/2019,$181.925,2865,$180,$183,$180
04/26/2019,$182.07,2442,$172.63,$182.61,$172.63
04/25/2019,$184.6,4837,$188.54,$188.54,$183.5
04/24/2019,$183.235,1933,$186.16,$186.16,$182.68
04/23/2019,$185.77,22632,$183.795,$186.21,$183
04/22/2019,$185.01,2348,$184.95,$185.03,$183.92
04/18/2019,$185.83,4223,$187.59,$187.59,$184.73
04/17/2019,$178.845,986,$177.77,$179.91,$177.77
04/16/2019,$175.5,11507,$171.62,$178.01,$171.62
04/15/2019,$171.24,18455,$170.92,$174.49,$170.92
